Iteration,ActiveTime_ms,NumAnts,FoodCount
1,0.134,320,0
2,0.133,320,0
3,0.117,323,0
4,0.111,321,0
5,0.225,323,0
6,0.213,324,0
7,0.188,323,0
8,0.106,324,0
9,0.118,322,0
10,0.111,324,0
11,0.126,327,0
12,0.136,323,0
13,0.125,327,0
14,0.21,328,0
15,0.259,332,0
16,0.159,327,0
17,0.167,338,0
18,0.127,333,0
19,0.224,331,0
20,0.128,323,0
21,0.113,326,0
22,0.128,330,0
23,0.118,336,0
24,0.118,327,0
25,0.232,328,0
26,0.121,333,0
27,0.117,333,0
28,0.234,332,0
29,0.123,331,0
30,0.194,328,0
31,0.12,334,0
32,0.122,337,0
33,0.139,334,0
34,0.12,337,0
35,0.257,335,0
36,0.135,335,0
37,0.266,332,0
38,0.117,342,0
39,0.119,340,0
40,0.121,338,0
41,0.253,344,0
42,0.121,337,0
43,0.121,341,0
44,0.127,344,0
45,0.117,341,0
46,0.118,329,0
47,0.238,331,0
48,0.12,332,0
49,0.255,334,0
50,0.126,334,0
51,0.115,334,0
52,0.132,337,0
53,0.121,333,0
54,0.111,334,0
55,0.117,337,0
56,0.12,335,0
57,0.114,336,0
58,0.116,334,0
59,0.121,336,0
60,0.312,332,0
61,0.271,332,0
62,0.312,331,0
63,0.23,338,0
64,0.202,340,0
65,0.313,339,0
66,0.231,341,0
67,0.2,336,0
68,0.207,339,0
69,0.177,344,0
70,0.201,340,0
71,0.227,346,0
72,0.211,347,0
73,0.203,348,0
74,0.174,343,0
75,0.174,338,0
76,0.172,342,0
77,0.174,336,0
78,0.32,336,0
79,0.235,337,0
80,0.304,339,0
81,0.168,333,0
82,0.277,331,0
83,0.244,335,0
84,0.158,338,0
85,0.154,337,0
86,0.304,337,0
87,0.169,338,0
88,0.174,341,0
89,0.355,345,0
90,0.175,348,0
91,0.176,351,0
92,0.19,343,0
93,0.178,337,0
94,0.28,328,0
95,0.156,335,0
96,0.155,332,0
97,0.324,337,0
98,0.171,329,0
99,0.156,328,0
100,0.235,336,0
101,0.292,330,0
102,0.227,336,0
103,0.292,336,0
104,0.209,336,0
105,0.198,335,0
106,0.251,324,0
107,0.397,322,0
108,0.201,324,0
109,0.13,329,0
110,0.111,326,0
111,0.23,327,0
112,0.236,321,0
113,0.215,313,0
114,0.169,313,0
115,0.298,321,0
116,0.136,315,0
117,0.108,326,0
118,0.102,323,0
119,0.201,317,0
120,0.115,317,0
121,0.231,316,0
122,0.101,318,0
123,0.135,319,0
124,0.265,321,0
125,0.216,325,0
126,0.117,328,0
127,0.251,328,0
128,0.224,330,0
129,0.136,326,0
130,0.207,321,0
131,0.133,316,0
132,0.14,326,0
133,0.141,323,0
134,0.298,322,0
135,0.263,321,0
136,0.138,324,0
137,0.134,330,0
138,0.151,325,0
139,0.308,324,0
140,0.146,323,0
141,0.245,320,0
142,0.147,319,0
143,0.224,321,0
144,0.145,317,0
145,0.164,319,0
146,0.145,317,0
147,0.141,317,0
148,0.148,310,0
149,0.141,312,0
150,0.159,315,0
151,0.151,319,0
152,0.158,315,0
153,0.143,311,0
154,0.15,312,0
155,0.14,308,0
156,0.14,309,0
157,0.147,311,0
158,0.141,317,0
159,0.326,318,0
160,0.145,312,0
161,0.228,306,0
162,0.143,307,0
163,0.14,310,0
164,0.24,303,0
165,0.351,309,0
166,0.136,311,0
167,0.155,319,0
168,0.217,316,0
169,0.349,321,0
170,0.309,324,0
171,0.165,322,0
172,0.169,328,0
173,0.182,316,0
174,0.158,322,0
175,0.386,319,0
176,0.402,316,0
177,0.156,314,0
178,0.136,309,0
179,0.159,306,0
180,0.161,312,0
181,0.147,310,0
182,0.286,321,0
183,0.148,319,0
184,0.146,319,0
185,0.133,317,0
186,0.146,322,0
187,0.146,323,0
188,0.154,322,0
189,0.146,313,0
190,0.139,310,0
191,0.275,310,0
192,0.144,309,0
193,0.29,310,0
194,0.137,304,0
195,0.273,304,0
196,0.141,308,0
197,0.147,309,0
198,0.165,306,0
199,0.184,304,0
200,0.263,305,0
201,0.143,301,0
202,0.294,305,0
203,0.159,304,0
204,0.274,300,0
205,0.151,303,0
206,0.17,309,0
207,0.155,308,0
208,0.157,306,0
209,0.27,305,0
210,0.323,304,0
211,0.151,304,0
212,0.15,311,0
213,0.176,300,0
214,0.155,303,0
215,0.172,302,0
216,0.149,303,0
217,0.152,303,0
218,0.155,307,0
219,0.292,296,0
220,0.147,296,0
221,0.146,298,0
222,0.234,299,0
223,0.156,300,0
224,0.279,300,0
225,0.174,297,0
226,0.16,304,0
227,0.14,303,0
228,0.231,296,0
229,0.139,296,0
230,0.228,301,0
231,0.358,298,0
232,0.263,298,0
233,0.143,292,0
234,0.233,291,0
235,0.259,291,0
236,0.157,297,0
237,0.129,296,0
238,0.261,295,0
239,0.13,298,0
240,0.138,293,0
241,0.124,290,0
242,0.154,288,0
243,0.13,294,0
244,0.148,289,0
245,0.134,290,0
246,0.133,286,0
247,0.128,289,0
248,0.131,292,0
249,0.129,293,0
250,0.283,283,0
251,0.128,292,0
252,0.22,291,0
253,0.203,297,0
254,0.128,294,0
255,0.246,296,0
256,0.151,292,0
257,0.129,292,0
258,0.123,295,0
259,0.13,299,0
260,0.135,292,0
261,0.129,291,0
262,0.231,294,0
263,0.237,298,0
264,0.242,299,0
265,0.245,293,0
266,0.147,294,0
267,0.194,291,0
268,0.135,296,0
269,0.279,294,0
270,0.134,291,0
271,0.198,286,0
272,0.268,291,0
273,0.128,284,0
274,0.3,282,0
275,0.261,280,0
276,0.129,283,0
277,0.209,284,0
278,0.151,283,0
279,0.267,277,0
280,0.141,281,0
281,0.138,281,0
282,0.223,278,0
283,0.158,280,0
284,0.248,280,0
285,0.13,284,0
286,0.297,284,0
287,0.282,280,0
288,0.225,286,0
289,0.132,287,0
290,0.207,284,0
291,0.258,287,0
292,0.143,291,0
293,0.143,285,0
294,0.251,285,0
295,0.132,287,0
296,0.133,294,0
297,0.165,290,0
298,0.276,290,0
299,0.152,290,0
300,0.17,294,0
301,0.347,299,0
302,0.306,294,0
303,0.159,288,0
304,0.285,292,0
305,0.132,288,0
306,0.136,292,0
307,0.156,291,0
308,0.139,287,0
309,0.257,293,0
310,0.25,284,0
311,0.266,292,0
312,0.27,288,0
313,0.198,292,0
314,0.131,290,0
315,0.129,287,0
316,0.127,291,0
317,0.206,287,0
318,0.125,286,0
319,0.119,281,0
320,0.163,285,0
321,0.19,287,0
322,0.133,295,0
323,0.341,297,0
324,0.143,296,0
325,0.154,296,0
326,0.137,291,0
327,0.134,296,0
328,0.282,295,0
329,0.137,292,0
330,0.283,291,0
331,0.224,298,0
332,0.141,296,0
333,0.286,289,0
334,0.145,286,0
335,0.124,285,0
336,0.125,285,0
337,0.124,289,0
338,0.268,289,0
339,0.127,286,0
340,0.242,286,0
341,0.276,284,0
342,0.127,285,0
343,0.207,282,0
344,0.15,284,0
345,0.199,288,0
346,0.26,285,0
347,0.125,284,0
348,0.143,285,0
349,0.123,283,0
350,0.127,283,0
351,0.179,282,0
352,0.135,277,0
353,0.128,279,0
354,0.136,277,0
355,0.325,277,0
356,0.24,278,0
357,0.186,286,0
358,0.123,283,0
359,0.146,285,0
360,0.32,297,0
361,0.161,297,0
362,0.149,303,0
363,0.203,302,0
364,0.144,298,0
365,0.222,298,0
366,0.141,301,0
367,0.159,296,0
368,0.138,296,0
369,0.226,291,0
370,0.278,286,0
371,0.135,288,0
372,0.137,285,0
373,0.151,279,0
374,0.267,282,0
375,0.117,276,0
376,0.133,282,0
377,0.222,287,0
378,0.105,287,0
379,0.116,280,0
380,0.117,284,0
381,0.113,280,0
382,0.234,289,0
383,0.134,281,0
384,0.178,291,0
385,0.124,282,0
386,0.106,283,0
387,0.283,285,0
388,0.28,278,0
389,0.253,280,0
390,0.116,289,0
391,0.231,283,0
392,0.109,286,0
393,0.178,284,0
394,0.108,284,0
395,0.109,286,0
396,0.115,288,0
397,0.274,295,0
398,0.2,297,0
399,0.123,296,0
400,0.106,292,0
401,0.102,290,0
402,0.279,294,0
403,0.114,289,0
404,0.117,287,0
405,0.152,288,0
406,0.108,282,0
407,0.112,290,0
408,0.105,295,0
409,0.112,288,0
410,0.096,279,0
411,0.096,285,0
412,0.169,283,0
413,0.193,283,0
414,0.107,288,0
415,0.107,285,0
416,0.124,284,0
417,0.17,289,0
418,0.112,288,0
419,0.249,282,0
420,0.111,284,0
421,0.155,280,0
422,0.118,281,0
423,0.236,282,0
424,0.142,280,0
425,0.127,284,0
426,0.164,283,0
427,0.248,280,0
428,0.095,285,0
429,0.138,287,0
430,0.105,283,0
431,0.211,288,0
432,0.107,292,0
433,0.202,292,0
434,0.199,290,0
435,0.241,285,0
436,0.142,284,0
437,0.106,285,0
438,0.18,286,0
439,0.159,284,0
440,0.171,281,0
441,0.147,284,0
442,0.102,292,0
443,0.112,287,0
444,0.116,281,0
445,0.193,281,0
446,0.177,279,0
447,0.107,285,0
448,0.281,286,0
449,0.104,285,0
450,0.246,287,0
451,0.26,287,0
452,0.187,290,0
453,0.26,280,0
454,0.133,289,0
455,0.095,285,0
456,0.095,282,0
457,0.211,279,0
458,0.088,286,0
459,0.089,282,0
460,0.092,291,0
461,0.098,290,0
462,0.118,293,0
463,0.124,288,0
464,0.107,293,0
465,0.104,285,0
466,0.164,286,0
467,0.113,289,0
468,0.111,286,0
469,0.226,294,0
470,0.137,288,0
471,0.119,286,0
472,0.119,288,0
473,0.126,288,0
474,0.13,284,0
475,0.133,280,0
476,0.131,283,0
477,0.222,281,0
478,0.132,284,0
479,0.157,288,0
