Iteration,ActiveTime_ms,NumAnts,FoodCount
1,0.178,342,0
2,0.276,339,0
3,0.268,335,0
4,0.154,337,0
5,0.229,327,0
6,0.146,324,0
7,0.146,327,0
8,0.143,328,0
9,0.225,325,0
10,0.153,333,0
11,0.167,336,0
12,0.176,329,0
13,0.153,334,0
14,0.178,331,0
15,0.175,333,0
16,0.354,337,0
17,0.153,328,0
18,0.215,328,0
19,0.165,334,0
20,0.155,342,0
21,0.152,343,0
22,0.285,337,0
23,0.224,325,0
24,0.316,327,0
25,0.15,325,0
26,0.213,329,0
27,0.226,327,0
28,0.204,321,0
29,0.211,321,0
30,0.141,324,0
31,0.212,318,0
32,0.166,323,0
33,0.147,324,0
34,0.235,326,0
35,0.139,321,0
36,0.179,318,0
37,0.256,327,0
38,0.152,322,0
39,0.297,319,0
40,0.14,322,0
41,0.146,322,0
42,0.284,325,0
43,0.153,323,0
44,0.148,325,0
45,0.209,329,0
46,0.147,330,0
47,0.146,335,0
48,0.253,332,0
49,0.282,324,0
50,0.157,323,0
51,0.239,321,0
52,0.153,319,0
53,0.133,325,0
54,0.211,323,0
55,0.209,324,0
56,0.152,321,0
57,0.334,322,0
58,0.217,312,0
59,0.251,316,0
60,0.338,304,0
61,0.302,313,0
62,0.332,307,0
63,0.259,313,0
64,0.31,309,0
65,0.226,307,0
66,0.222,314,0
67,0.325,318,0
68,0.253,313,0
69,0.197,302,0
70,0.188,304,0
71,0.206,304,0
72,0.31,298,0
73,0.213,300,0
74,0.294,298,0
75,0.188,307,0
76,0.188,310,0
77,0.196,313,0
78,0.198,307,0
79,0.191,303,0
80,0.195,304,0
81,0.239,304,0
82,0.312,313,0
83,0.274,313,0
84,0.175,317,0
85,0.176,307,0
86,0.195,317,0
87,0.239,310,0
88,0.223,313,0
89,0.196,307,0
90,0.355,306,0
91,0.241,303,0
92,0.226,301,0
93,0.213,303,0
94,0.313,305,0
95,0.283,309,0
96,0.242,300,0
97,0.193,300,0
98,0.286,307,0
99,0.265,312,0
100,0.309,310,0
101,0.236,312,0
102,0.176,303,0
103,0.295,310,0
104,0.263,313,0
105,0.431,310,0
106,0.219,304,0
107,0.187,309,0
108,0.233,310,0
109,0.255,314,0
110,0.254,314,0
111,0.271,318,0
112,0.475,322,0
113,0.437,314,0
114,0.277,322,0
115,0.175,327,0
116,0.255,322,0
117,0.134,321,0
118,0.148,325,0
119,0.199,323,0
120,0.13,328,0
121,0.261,324,0
122,0.148,321,0
123,0.136,322,0
124,0.221,323,0
125,0.231,328,0
126,0.144,327,0
127,0.301,333,0
128,0.148,331,0
129,0.169,339,0
