Iteration,ActiveTime_ms,NumAnts,FoodCount
1,0.273,631,0
2,0.25,632,0
3,0.219,635,0
4,0.27,641,0
5,0.204,637,0
6,0.234,639,0
7,0.213,647,0
8,0.235,648,0
9,0.221,638,0
10,0.209,643,0
11,0.215,646,0
12,0.227,641,0
13,0.277,640,0
14,0.236,642,0
15,0.275,648,0
16,0.291,649,0
17,0.365,646,0
18,0.242,642,0
19,0.268,642,0
20,0.33,640,0
21,0.211,644,0
22,0.25,645,0
23,0.222,639,0
24,0.401,633,0
25,0.23,637,0
26,0.244,635,0
27,0.243,639,0
28,0.342,641,0
29,0.261,644,0
30,0.321,652,0
31,0.287,651,0
32,0.299,642,0
33,0.405,637,0
34,0.398,631,0
35,0.439,636,0
36,0.358,630,0
37,0.302,628,0
38,0.294,628,0
39,0.3,627,0
40,0.437,625,0
41,0.332,621,0
42,0.48,627,0
43,0.413,630,0
44,0.299,629,0
45,0.409,634,0
46,0.353,635,0
47,0.48,641,0
48,0.441,635,0
49,0.439,633,0
50,0.355,637,0
51,0.335,626,0
52,0.366,622,0
53,0.29,631,0
54,0.32,626,0
55,0.261,629,0
56,0.279,631,0
57,0.26,625,0
58,0.258,619,0
59,0.268,628,0
60,0.292,624,0
61,0.396,622,0
62,0.274,622,0
63,0.431,619,0
64,0.343,618,0
65,0.48,621,0
66,0.419,622,0
67,0.366,622,0
68,0.316,620,0
69,0.4,616,0
70,0.483,617,0
71,0.381,614,0
72,0.42,615,0
73,0.339,621,0
74,0.389,625,0
75,0.548,624,0
76,0.493,625,0
77,0.448,627,0
78,0.487,624,0
79,0.52,632,0
80,0.337,627,0
81,0.501,630,0
82,0.374,622,0
83,0.341,624,0
84,0.338,622,0
85,0.346,617,0
86,0.39,617,0
87,0.338,616,0
88,0.36,621,0
89,0.521,626,0
90,0.422,621,0
91,0.371,621,0
92,0.4,621,0
93,0.344,618,0
94,0.348,618,0
95,0.373,621,0
96,0.523,616,0
97,0.359,612,0
98,0.36,614,0
99,0.499,615,0
100,0.344,616,0
101,0.343,622,0
102,0.772,621,0
103,0.468,623,0
104,0.472,625,0
105,0.506,628,0
106,0.523,628,0
107,0.403,628,0
108,0.558,636,0
109,0.369,621,0
110,0.415,617,0
111,0.307,616,0
112,0.263,615,0
113,0.493,608,0
114,0.588,612,0
115,0.612,615,0
116,0.594,617,0
117,0.558,620,0
118,0.541,612,0
119,0.407,614,0
120,0.483,607,0
121,0.292,617,0
122,0.372,612,0
123,0.279,608,0
124,0.361,607,0
125,0.275,608,0
126,0.306,612,0
127,0.391,608,0
128,0.378,607,0
129,0.341,607,0
130,0.377,604,0
131,0.447,602,0
132,0.332,607,0
133,0.444,602,0
134,0.501,608,0
135,0.467,606,0
136,0.296,607,0
137,0.386,607,0
138,0.341,613,0
139,0.348,608,0
140,0.372,604,0
141,0.369,608,0
142,0.484,606,0
143,0.504,608,0
144,0.429,611,0
145,0.348,612,0
146,0.399,617,0
147,0.383,616,0
148,0.371,618,0
149,0.352,623,0
150,0.333,614,0
151,0.329,613,0
152,0.329,616,0
153,0.331,611,0
154,0.335,612,0
155,0.343,604,0
156,0.322,605,0
157,0.474,602,0
158,0.309,605,0
159,0.45,611,0
160,0.291,610,0
161,0.305,606,0
162,0.29,600,0
163,0.347,605,0
164,0.287,598,0
165,0.289,607,0
166,0.46,609,0
167,0.565,607,0
168,0.471,613,0
169,0.361,614,0
170,0.405,612,0
171,0.385,612,0
172,0.293,613,0
173,0.3,618,0
174,0.344,616,0
175,0.289,611,0
176,0.321,612,0
177,0.311,613,0
178,0.313,615,0
179,0.347,616,0
180,0.504,611,0
181,0.327,608,0
182,0.382,604,0
183,0.328,611,0
184,0.506,615,0
185,0.342,611,0
186,0.48,609,0
