Iteration,ActiveTime_ms,NumAnts,FoodCount
1,0.884,2493,0
2,0.866,2494,0
3,0.823,2495,0
4,0.778,2500,0
5,0.817,2496,0
6,0.803,2500,0
7,0.808,2505,0
8,0.792,2505,0
9,0.851,2498,0
10,0.858,2501,0
11,0.881,2502,0
12,0.923,2499,0
13,0.925,2502,0
14,1.009,2501,0
15,1.021,2505,0
16,1.096,2505,0
17,1.029,2499,0
18,1.095,2496,0
19,0.919,2498,0
20,0.827,2495,0
21,0.919,2499,0
22,0.847,2501,0
23,0.861,2497,0
24,0.93,2493,0
25,1.051,2492,0
26,1,2492,0
27,0.957,2496,0
28,1.009,2499,0
29,1.024,2499,0
30,1.075,2503,0
31,1.083,2501,0
32,1.15,2499,0
33,1.178,2494,0
34,1.153,2489,0
35,1.159,2493,0
36,1.194,2490,0
37,1.4,2487,0
38,1.35,2490,0
39,1.353,2487,0
40,1.636,2485,0
41,1.426,2482,0
42,1.402,2490,0
43,1.459,2489,0
44,1.285,2490,0
45,1.157,2492,0
46,1.713,2490,0
47,1.381,2495,0
48,1.446,2492,0
49,1.454,2489,0
50,1.491,2494,0
51,1.277,2488,0
52,1.272,2487,0
53,1.331,2490,0
54,1.334,2487,0
55,1.513,2493,0
56,1.553,2492,0
57,1.566,2490,0
58,1.532,2483,0
59,1.538,2487,0
60,1.47,2487,0
61,1.504,2487,0
62,1.454,2485,0
63,1.497,2483,0
64,1.484,2482,0
65,1.461,2484,0
66,1.261,2487,0
67,1.277,2487,0
68,1.301,2485,0
69,1.275,2483,0
70,1.466,2484,0
71,1.474,2481,0
72,1.464,2485,0
73,1.451,2484,0
74,1.3,2482,0
75,1.453,2483,0
76,1.278,2486,0
77,1.301,2486,0
78,1.469,2484,0
79,1.459,2489,0
80,1.431,2486,0
81,1.492,2485,0
82,1.466,2481,0
83,1.448,2481,0
84,1.444,2481,0
85,1.457,2477,0
86,1.461,2480,0
87,1.427,2479,0
88,1.457,2482,0
89,1.516,2486,0
90,1.495,2484,0
91,1.482,2485,0
92,1.441,2480,0
93,1.317,2481,0
94,1.437,2482,0
95,1.284,2481,0
96,1.208,2479,0
97,1.031,2476,0
98,1.104,2479,0
99,1.232,2479,0
100,1.144,2481,0
101,1.061,2481,0
102,1.125,2484,0
103,0.842,2485,0
104,0.841,2487,0
105,0.854,2487,0
106,0.834,2487,0
107,0.86,2489,0
108,0.897,2492,0
109,0.97,2483,0
110,0.947,2481,0
111,0.936,2482,0
112,0.982,2481,0
113,1.055,2477,0
114,1.05,2477,0
115,1.042,2478,0
116,1.082,2480,0
117,1.239,2482,0
118,1.154,2479,0
119,1.168,2477,0
120,1.156,2473,0
121,1.144,2481,0
122,1.248,2475,0
123,1.332,2475,0
124,1.268,2475,0
125,1.282,2476,0
126,1.274,2478,0
127,1.277,2477,0
128,1.314,2475,0
129,1.266,2477,0
130,1.275,2477,0
